SubNo,"Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)",Block_trial,Block,VarDist_cond,Run_number,Targ1_position,Targ2_position,Red_targ_digit,Blue_targ_digit,Response,Targ_Choice,Acc,RewardOutcome(0=inaccurate;1=lowReward;2=highReward),VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance),OutcomeValue,Points,RT,Optimal_Choice,Repeat_Switch,Original_SubNo
46,4,83,2,2,4,7,20,5,2,5,1,1,1.0,1.0,2.07,353.31,2272,1.0,1.0,44
46,4,84,2,2,5,21,46,4,3,4,1,1,1.0,1.0,1.98,355.29,2035,1.0,1.0,44
46,4,1,3,2,1,42,30,5,3,3,2,1,2.0,2.0,3.03,358.32,1851,0.0,,44
46,4,2,3,1,1,39,12,5,4,4,2,1,1.0,1.0,2.02,360.34,1830,1.0,1.0,44
46,4,3,3,1,2,51,10,3,4,4,2,1,1.0,1.0,2.19,362.53,1146,1.0,1.0,44
46,4,4,3,1,3,9,12,2,4,4,2,1,1.0,1.0,2.12,364.65,1634,1.0,1.0,44
46,4,5,3,2,1,35,39,2,3,2,1,1,1.0,1.0,1.81,366.46,2614,1.0,2.0,44
46,4,6,3,2,2,25,5,2,4,2,1,1,1.0,1.0,1.99,368.45,930,1.0,1.0,44
46,4,7,3,2,3,4,44,3,2,3,1,1,1.0,1.0,1.92,370.37,1738,1.0,1.0,44
46,4,8,3,2,4,14,48,2,4,2,1,1,1.0,1.0,1.88,372.25,2178,1.0,1.0,44
46,4,9,3,2,5,10,45,2,3,2,1,1,1.0,1.0,1.85,374.1,1265,1.0,1.0,44
46,4,10,3,1,1,27,28,3,5,3,1,1,2.0,2.0,4.14,378.24,5012,0.0,1.0,44
46,4,11,3,1,2,32,52,3,2,3,1,1,2.0,2.0,3.8,382.04,1080,0.0,1.0,44
46,4,12,3,1,3,42,5,5,3,3,2,1,1.0,1.0,2.01,384.05,2426,1.0,2.0,44
46,4,13,3,1,4,33,22,5,4,4,2,1,1.0,1.0,1.96,386.01,2511,1.0,1.0,44
46,4,14,3,1,5,30,20,4,2,2,2,1,1.0,1.0,1.95,387.96,2120,1.0,1.0,44
46,4,15,3,2,1,29,51,5,3,5,1,1,1.0,1.0,2.04,390.0,1241,1.0,2.0,44
46,4,16,3,2,2,48,42,2,3,2,1,1,1.0,1.0,2.09,392.09,4365,1.0,1.0,44
46,4,17,3,1,1,28,4,4,5,5,2,1,1.0,1.0,2.25,394.34,2788,1.0,2.0,44
46,4,18,3,2,1,26,39,4,3,3,2,1,2.0,2.0,3.36,397.7,2778,0.0,1.0,44
46,4,19,3,2,2,52,35,4,5,4,1,1,1.0,1.0,1.88,399.58,1664,1.0,2.0,44
46,4,20,3,2,3,49,42,4,5,4,1,1,1.0,1.0,2.12,401.7,2227,1.0,1.0,44
46,4,21,3,2,4,34,12,3,5,3,1,1,1.0,1.0,1.95,403.65,3583,1.0,1.0,44
46,4,22,3,2,5,11,5,5,2,5,1,1,1.0,1.0,1.84,405.49,3686,1.0,1.0,44
46,4,23,3,2,6,23,18,4,3,4,1,1,1.0,1.0,2.04,407.53,2439,1.0,1.0,44
46,4,24,3,1,1,32,7,3,5,5,2,1,1.0,1.0,2.18,409.71,2316,1.0,2.0,44
46,4,25,3,1,2,26,34,4,2,2,2,1,1.0,1.0,2.08,411.79,2284,1.0,1.0,44
46,4,26,3,2,1,47,50,5,4,5,1,1,1.0,1.0,2.23,414.02,2398,1.0,2.0,44
46,4,27,3,2,2,47,50,3,4,3,1,1,1.0,1.0,2.06,416.08,3556,1.0,1.0,44
46,4,28,3,2,3,37,29,2,3,2,1,1,1.0,1.0,2.22,418.3,2747,1.0,1.0,44
46,4,29,3,2,4,53,12,4,3,4,1,1,1.0,1.0,1.96,420.26,1370,1.0,1.0,44
46,4,30,3,1,1,41,11,3,4,4,2,1,1.0,1.0,1.87,422.13,1689,1.0,2.0,44
46,4,31,3,1,2,13,46,2,3,3,2,1,1.0,1.0,1.98,424.11,4291,1.0,1.0,44
46,4,32,3,1,3,50,48,3,2,2,2,1,1.0,1.0,2.14,426.25,1813,1.0,1.0,44
46,4,33,3,1,4,30,36,3,4,4,2,1,1.0,1.0,1.87,428.12,3113,1.0,1.0,44
46,4,34,3,1,5,4,42,4,5,5,2,1,1.0,1.0,2.07,430.19,3354,1.0,1.0,44
46,4,35,3,1,6,51,23,3,2,2,2,1,1.0,1.0,1.93,432.12,2825,1.0,1.0,44
46,4,36,3,2,1,54,15,5,2,5,1,1,1.0,1.0,2.06,434.18,1366,1.0,2.0,44
46,4,37,3,2,2,52,27,4,2,4,1,1,1.0,1.0,1.87,436.05,1389,1.0,1.0,44
46,4,38,3,2,3,24,34,5,4,5,1,1,1.0,1.0,2.01,438.06,2155,1.0,1.0,44
46,4,39,3,1,1,2,17,3,4,4,2,1,1.0,1.0,1.76,439.82,2978,1.0,2.0,44
46,4,40,3,1,2,31,23,2,5,2,1,1,2.0,2.0,3.77,443.59,2569,0.0,2.0,44
46,4,41,3,1,3,43,39,4,2,2,2,1,1.0,1.0,2.05,445.64,3607,1.0,2.0,44
46,4,42,3,1,4,15,25,2,5,5,2,1,1.0,1.0,1.96,447.6,2741,1.0,1.0,44
46,4,43,3,2,1,51,41,4,3,4,1,1,1.0,1.0,2.15,449.75,3717,1.0,2.0,44
46,4,44,3,2,2,8,22,3,2,3,1,1,1.0,1.0,1.93,451.68,2077,1.0,1.0,44
46,4,45,3,2,3,29,11,4,2,4,1,1,1.0,1.0,1.73,453.41,4096,1.0,1.0,44
46,4,46,3,2,4,15,5,5,2,5,1,1,1.0,1.0,1.85,455.26,3657,1.0,1.0,44
46,4,47,3,1,1,18,8,5,3,3,2,1,1.0,1.0,2.12,457.38,3109,1.0,2.0,44
46,4,48,3,1,2,12,6,5,2,2,2,1,1.0,1.0,1.99,459.37,2334,1.0,1.0,44
46,4,49,3,1,3,40,4,3,4,4,2,1,1.0,1.0,2.04,461.41,3214,1.0,1.0,44
46,4,50,3,1,4,6,21,2,4,4,2,1,1.0,1.0,2.11,463.52,3115,1.0,1.0,44
46,4,51,3,1,5,6,12,2,4,4,2,1,1.0,1.0,1.75,465.27,4507,1.0,1.0,44
46,4,52,3,2,1,28,17,5,2,5,1,1,1.0,1.0,1.92,467.19,1781,1.0,2.0,44
46,4,53,3,2,2,36,20,4,5,4,1,1,1.0,1.0,1.92,469.11,2259,1.0,1.0,44
46,4,54,3,2,3,11,32,4,5,4,1,1,1.0,1.0,1.88,470.99,1550,1.0,1.0,44
46,4,55,3,2,4,43,23,2,5,2,1,1,1.0,1.0,1.98,472.97,2725,1.0,1.0,44
46,4,56,3,2,5,23,37,2,4,2,1,1,1.0,1.0,2.18,475.15,3270,1.0,1.0,44
46,4,57,3,2,6,18,20,3,5,3,1,1,1.0,1.0,2.0,477.15,3848,1.0,1.0,44
46,4,58,3,1,1,21,35,2,5,5,2,1,1.0,1.0,2.14,479.29,2724,1.0,2.0,44
46,4,59,3,1,2,47,32,4,5,4,1,1,2.0,2.0,3.67,482.96,3253,0.0,2.0,44
46,4,60,3,1,3,12,16,5,4,4,2,1,1.0,1.0,2.0,484.96,2904,1.0,2.0,44
46,4,61,3,1,4,49,13,4,2,2,2,1,1.0,1.0,1.91,486.87,929,1.0,1.0,44
46,4,62,3,2,1,26,7,2,5,2,1,1,1.0,1.0,2.07,488.94,3057,1.0,2.0,44
46,4,63,3,2,2,54,28,5,2,5,1,1,1.0,1.0,1.97,490.91,1460,1.0,1.0,44
46,4,64,3,2,3,14,16,5,3,5,1,1,1.0,1.0,2.06,492.97,2912,1.0,1.0,44
46,4,65,3,2,4,15,40,3,5,3,1,1,1.0,1.0,2.08,495.05,2745,1.0,1.0,44
46,4,66,3,2,5,22,21,5,4,5,1,1,1.0,1.0,1.99,497.04,1777,1.0,1.0,44
46,4,67,3,1,1,17,53,5,3,3,2,1,1.0,1.0,2.1,499.14,1704,1.0,2.0,44
46,4,68,3,1,2,52,28,4,3,3,2,1,1.0,1.0,2.27,501.41,3177,1.0,1.0,44
46,4,69,3,2,1,54,30,5,2,5,1,1,1.0,1.0,2.06,503.47,1880,1.0,2.0,44
46,4,70,3,2,2,13,12,2,3,3,2,1,2.0,2.0,3.99,507.46,1434,0.0,2.0,44
46,4,71,3,1,1,41,45,2,4,4,2,1,1.0,1.0,2.11,509.57,4310,1.0,1.0,44
46,4,72,3,1,2,39,50,3,5,5,2,1,1.0,1.0,2.01,511.58,1647,1.0,1.0,44
46,4,73,3,1,3,30,37,4,3,3,2,1,1.0,1.0,1.87,513.45,2347,1.0,1.0,44
46,4,74,3,1,4,44,8,3,4,4,2,1,1.0,1.0,2.06,515.51,962,1.0,1.0,44
46,4,75,3,1,5,19,21,3,2,3,1,1,2.0,2.0,4.0,519.51,2593,0.0,2.0,44
46,4,76,3,1,6,45,21,3,5,5,2,1,1.0,1.0,1.97,521.48,2703,1.0,2.0,44
46,4,77,3,2,1,6,20,2,5,2,1,1,1.0,1.0,2.15,523.63,3896,1.0,2.0,44
46,4,78,3,1,1,51,10,5,3,3,2,1,1.0,1.0,2.22,525.85,1961,1.0,2.0,44
46,4,79,3,1,2,8,9,2,5,5,2,1,1.0,1.0,1.94,527.79,5809,1.0,1.0,44
46,4,80,3,1,3,32,35,2,3,3,2,1,1.0,1.0,2.01,529.8,2078,1.0,1.0,44
46,4,81,3,2,1,36,21,4,2,4,1,1,1.0,1.0,1.9,531.7,3169,1.0,2.0,44
46,4,82,3,2,2,49,5,3,2,3,1,1,1.0,1.0,2.08,533.78,3240,1.0,1.0,44
46,4,83,3,2,3,31,7,4,3,4,1,1,1.0,1.0,1.72,535.5,3740,1.0,1.0,44
46,4,84,3,1,1,35,33,5,4,4,2,1,1.0,1.0,2.12,537.62,3332,1.0,2.0,44
46,4,1,4,1,1,48,47,3,5,5,2,1,1.0,1.0,2.03,539.65,3270,1.0,,44
46,4,2,4,1,2,36,40,4,5,5,2,1,1.0,1.0,2.03,541.68,2808,1.0,1.0,44
46,4,3,4,1,3,37,9,5,3,3,2,1,1.0,1.0,2.14,543.82,3358,1.0,1.0,44
46,4,4,4,1,4,17,2,2,4,4,2,1,1.0,1.0,1.97,545.79,5141,1.0,1.0,44
46,4,5,4,1,5,42,46,4,3,3,2,1,1.0,1.0,1.98,547.77,3341,1.0,1.0,44
46,4,6,4,1,6,9,32,3,2,2,2,1,1.0,1.0,1.85,549.62,3157,1.0,1.0,44
46,4,7,4,2,1,44,52,2,5,2,1,1,1.0,1.0,1.8,551.42,2052,1.0,2.0,44
46,4,8,4,2,2,54,44,2,4,2,1,1,1.0,1.0,1.92,553.34,639,1.0,1.0,44
46,4,9,4,2,3,21,7,3,4,3,1,1,1.0,1.0,2.03,555.37,3059,1.0,1.0,44
46,4,10,4,2,4,24,48,4,3,4,1,1,1.0,1.0,1.94,557.31,3351,1.0,1.0,44
46,4,11,4,2,5,52,17,2,4,2,1,1,1.0,1.0,1.84,559.15,846,1.0,1.0,44
46,4,12,4,1,1,15,8,4,2,2,2,1,1.0,1.0,2.13,561.28,2065,1.0,2.0,44
46,4,13,4,2,1,11,5,4,3,4,1,1,1.0,1.0,1.92,563.2,1948,1.0,2.0,44
46,4,14,4,1,1,16,29,5,4,4,2,1,1.0,1.0,2.0,565.2,1628,1.0,2.0,44
46,4,15,4,1,2,13,40,3,2,3,1,1,2.0,2.0,4.0,569.2,1440,0.0,2.0,44
46,4,16,4,1,3,21,23,2,5,5,2,1,1.0,1.0,1.97,571.17,3428,1.0,2.0,44
46,4,17,4,2,1,39,3,3,2,3,1,1,1.0,1.0,2.05,573.22,3233,1.0,2.0,44
46,4,18,4,2,2,14,41,4,5,4,1,1,1.0,1.0,1.97,575.19,3413,1.0,1.0,44
46,4,19,4,2,3,22,9,5,3,5,1,1,1.0,1.0,1.8,576.99,2265,1.0,1.0,44
46,4,20,4,2,4,15,20,2,4,2,1,1,1.0,1.0,1.88,578.87,1588,1.0,1.0,44
46,4,21,4,1,1,44,53,3,2,2,2,1,1.0,1.0,2.03,580.9,1154,1.0,2.0,44
46,4,22,4,1,2,46,47,4,2,2,2,1,1.0,1.0,1.85,582.75,1537,1.0,1.0,44
46,4,23,4,2,1,3,16,2,4,2,1,1,1.0,1.0,1.96,584.71,3041,1.0,2.0,44
46,4,24,4,2,2,15,27,3,4,3,1,1,1.0,1.0,1.89,586.6,2173,1.0,1.0,44
46,4,25,4,2,3,34,23,5,2,5,1,1,1.0,1.0,1.86,588.46,1612,1.0,1.0,44
46,4,26,4,1,1,40,11,2,3,3,2,1,1.0,1.0,1.88,590.34,1209,1.0,2.0,44
46,4,27,4,1,2,17,37,4,5,5,2,1,1.0,1.0,1.95,592.29,3231,1.0,1.0,44
46,4,28,4,1,3,46,34,5,4,4,2,1,1.0,1.0,2.02,594.31,1571,1.0,1.0,44
46,4,29,4,1,4,19,20,4,5,5,2,1,1.0,1.0,1.99,596.3,2425,1.0,1.0,44
46,4,30,4,1,5,1,16,5,3,3,2,1,1.0,1.0,2.13,598.43,3806,1.0,1.0,44
46,4,31,4,2,1,26,39,5,4,5,1,1,1.0,1.0,1.97,600.4,2579,1.0,2.0,44
46,4,32,4,2,2,7,42,5,2,5,1,1,1.0,1.0,1.82,602.22,2569,1.0,1.0,44
46,4,33,4,2,3,5,7,2,3,2,1,1,1.0,1.0,2.0,604.22,2168,1.0,1.0,44
46,4,34,4,2,4,14,35,5,4,5,1,1,1.0,1.0,2.01,606.23,1159,1.0,1.0,44
46,4,35,4,2,5,33,46,3,2,3,1,1,1.0,1.0,2.04,608.27,2574,1.0,1.0,44
46,4,36,4,2,6,30,9,2,5,2,1,1,1.0,1.0,2.06,610.33,884,1.0,1.0,44
46,4,37,4,1,1,30,48,5,3,3,2,1,1.0,1.0,2.15,612.48,1623,1.0,2.0,44
46,4,38,4,1,2,19,40,3,5,5,2,1,1.0,1.0,1.94,614.42,2019,1.0,1.0,44
46,4,39,4,1,3,48,8,2,3,3,2,1,1.0,1.0,2.03,616.45,2664,1.0,1.0,44
46,4,40,4,1,4,23,39,3,4,4,2,1,1.0,1.0,2.0,618.45,2187,1.0,1.0,44
46,4,41,4,2,1,33,19,3,4,3,1,1,1.0,1.0,1.93,620.38,1984,1.0,2.0,44
46,4,42,4,2,2,8,11,2,3,3,2,1,2.0,2.0,5.01,625.39,3023,0.0,2.0,44
46,4,43,4,1,1,9,40,3,2,2,2,1,1.0,1.0,1.97,627.36,2931,1.0,1.0,44
46,4,44,4,1,2,35,50,4,3,3,2,1,1.0,1.0,1.83,629.19,1243,1.0,1.0,44
46,4,45,4,1,3,49,29,3,4,4,2,1,1.0,1.0,2.21,631.4,1383,1.0,1.0,44
46,4,46,4,1,4,6,23,2,5,5,2,1,1.0,1.0,2.04,633.44,1909,1.0,1.0,44
46,4,47,4,2,1,13,23,5,3,5,1,1,1.0,1.0,1.87,635.31,1271,1.0,2.0,44
46,4,48,4,2,2,29,33,2,4,2,1,1,1.0,1.0,2.07,637.38,1009,1.0,1.0,44
46,4,49,4,2,3,44,23,4,2,4,1,1,1.0,1.0,2.15,639.53,3263,1.0,1.0,44
46,4,50,4,2,4,40,9,4,5,4,1,1,1.0,1.0,1.89,641.42,3825,1.0,1.0,44
46,4,51,4,2,5,6,17,5,4,5,1,1,1.0,1.0,2.02,643.44,1934,1.0,1.0,44
46,4,52,4,2,6,24,14,2,3,2,1,1,1.0,1.0,1.98,645.42,2542,1.0,1.0,44
46,4,53,4,1,1,32,43,3,5,5,2,1,1.0,1.0,1.86,647.28,2702,1.0,2.0,44
46,4,54,4,1,2,44,7,5,2,2,2,1,1.0,1.0,2.14,649.42,2127,1.0,1.0,44
46,4,55,4,1,3,25,38,3,5,5,2,1,1.0,1.0,2.0,651.42,2056,1.0,1.0,44
46,4,56,4,2,1,47,25,4,2,4,1,1,1.0,1.0,2.06,653.48,1499,1.0,2.0,44
46,4,57,4,2,2,30,14,3,4,3,1,1,1.0,1.0,1.92,655.4,1165,1.0,1.0,44
46,4,58,4,2,3,28,36,5,2,5,1,1,1.0,1.0,1.92,657.32,1115,1.0,1.0,44
46,4,59,4,2,4,2,19,4,3,4,1,1,1.0,1.0,2.04,659.36,1860,1.0,1.0,44
46,4,60,4,2,5,27,6,4,2,4,1,1,1.0,1.0,2.01,661.37,1247,1.0,1.0,44
46,4,61,4,1,1,54,13,2,3,3,2,1,1.0,1.0,2.22,663.59,1338,1.0,2.0,44
46,4,62,4,1,2,10,27,2,3,3,2,1,1.0,1.0,1.97,665.56,1466,1.0,1.0,44
46,4,63,4,1,3,31,52,3,4,4,2,1,1.0,1.0,2.26,667.82,1189,1.0,1.0,44
46,4,64,4,1,4,26,50,4,2,2,2,1,1.0,1.0,2.18,670.0,1003,1.0,1.0,44
46,4,65,4,1,5,45,41,3,5,5,2,1,1.0,1.0,1.77,671.77,2576,1.0,1.0,44
46,4,66,4,1,6,13,9,5,4,4,2,1,1.0,1.0,1.8,673.57,983,1.0,1.0,44
46,4,67,4,2,1,38,43,3,5,5,2,1,2.0,2.0,3.73,677.3,3397,0.0,1.0,44
46,4,68,4,2,2,3,51,2,5,2,1,1,1.0,1.0,1.98,679.28,3034,1.0,2.0,44
46,4,69,4,1,1,1,51,3,5,5,2,1,1.0,1.0,2.0,681.28,4110,1.0,2.0,44
46,4,70,4,2,1,39,42,2,5,2,1,1,1.0,1.0,2.1,683.38,3272,1.0,2.0,44
46,4,71,4,1,1,30,41,4,2,2,2,1,1.0,1.0,1.91,685.29,2354,1.0,2.0,44
46,4,72,4,1,2,19,32,4,5,4,1,1,2.0,2.0,3.66,688.95,2698,0.0,2.0,44
46,4,73,4,1,3,48,11,2,5,2,1,1,2.0,2.0,3.91,692.86,1403,0.0,1.0,44
46,4,74,4,1,4,26,42,4,3,4,1,1,2.0,2.0,3.99,696.85,3353,0.0,1.0,44
46,4,75,4,1,5,5,33,2,4,2,1,1,2.0,2.0,4.13,700.98,3568,0.0,1.0,44
46,4,76,4,2,1,45,6,4,5,4,1,1,1.0,1.0,2.12,703.1,2310,1.0,1.0,44
46,4,77,4,2,2,24,2,4,3,4,1,1,1.0,1.0,2.07,705.17,1680,1.0,1.0,44
46,4,78,4,2,3,43,41,5,3,5,1,1,1.0,1.0,1.79,706.96,2258,1.0,1.0,44
46,4,79,4,2,4,10,9,5,2,2,2,1,2.0,2.0,4.33,711.29,1757,0.0,2.0,44
46,4,80,4,1,1,23,35,5,4,5,1,1,2.0,2.0,4.38,715.67,7860,0.0,2.0,44
46,4,81,4,1,2,52,51,5,2,5,1,1,2.0,2.0,4.3,719.97,1991,0.0,1.0,44
46,4,82,4,2,1,21,5,5,2,2,2,1,2.0,2.0,4.62,724.59,3014,0.0,2.0,44
46,4,83,4,2,2,52,2,5,3,3,2,1,2.0,2.0,4.15,728.74,1514,0.0,1.0,44
46,4,84,4,2,3,35,36,3,2,2,2,1,2.0,2.0,3.68,732.42,3555,0.0,1.0,44
47,1,1,1,2,1,24,9,3,4,4,2,1,1.0,1.0,1.95,1.95,2690,0.0,,45
47,1,2,1,2,2,35,38,3,5,3,1,1,2.0,2.0,3.22,5.17,2663,1.0,2.0,45
47,1,3,1,2,3,25,6,4,5,4,1,1,2.0,2.0,4.06,9.23,4310,1.0,1.0,45
47,1,4,1,2,4,32,44,3,2,3,1,1,2.0,2.0,4.14,13.37,4547,1.0,1.0,45
47,1,5,1,2,5,23,16,4,3,3,2,1,1.0,1.0,1.86,15.23,5825,0.0,2.0,45
47,1,6,1,1,1,48,35,3,2,3,1,1,1.0,1.0,2.14,17.37,3984,0.0,2.0,45
47,1,7,1,1,2,9,16,5,2,2,2,1,2.0,2.0,4.56,21.93,3697,1.0,2.0,45
47,1,8,1,1,3,1,18,3,2,2,2,1,2.0,2.0,3.98,25.91,2067,1.0,1.0,45
47,1,9,1,2,1,45,32,2,5,5,2,1,1.0,1.0,2.04,27.95,3385,0.0,1.0,45
47,1,10,1,1,1,13,48,3,4,3,1,1,1.0,1.0,2.02,29.97,2014,0.0,2.0,45
47,1,11,1,2,1,11,5,3,5,3,1,1,2.0,2.0,3.91,33.88,3838,1.0,1.0,45
47,1,12,1,2,2,37,53,2,5,5,2,1,1.0,1.0,2.09,35.97,4122,0.0,2.0,45
47,1,13,1,2,3,42,3,5,4,4,2,1,1.0,1.0,1.93,37.9,2122,0.0,1.0,45
47,1,14,1,2,4,31,28,2,4,4,2,1,1.0,1.0,2.26,40.16,2062,0.0,1.0,45
47,1,15,1,1,1,35,29,5,4,4,2,1,2.0,2.0,3.94,44.1,10061,1.0,1.0,45
47,1,16,1,1,2,44,22,5,2,2,2,1,2.0,2.0,4.05,48.15,4639,1.0,1.0,45
47,1,17,1,1,3,46,7,5,2,2,2,1,2.0,2.0,4.5,52.65,3974,1.0,1.0,45
47,1,18,1,1,4,12,53,5,3,5,1,1,1.0,1.0,2.01,54.66,2326,0.0,2.0,45
47,1,19,1,1,5,43,52,4,2,4,1,1,1.0,1.0,1.99,56.65,6569,0.0,1.0,45
47,1,20,1,2,1,41,44,4,5,4,1,1,2.0,2.0,3.61,60.26,8901,1.0,1.0,45
47,1,21,1,2,2,32,12,2,4,2,1,1,2.0,2.0,4.14,64.4,3451,1.0,1.0,45
47,1,22,1,2,3,2,49,2,5,5,2,1,1.0,1.0,1.84,66.24,2523,0.0,2.0,45
47,1,23,1,2,4,33,54,5,3,5,1,1,2.0,2.0,4.34,70.58,4095,1.0,2.0,45
47,1,24,1,2,5,40,22,3,2,3,1,1,2.0,2.0,4.77,75.35,3866,1.0,1.0,45
47,1,25,1,2,6,7,37,4,3,3,2,1,1.0,1.0,1.92,77.27,1349,0.0,2.0,45
47,1,26,1,1,1,34,11,2,5,2,1,1,1.0,1.0,2.1,79.37,1368,0.0,2.0,45
47,1,27,1,1,2,19,50,3,2,3,1,1,1.0,1.0,2.15,81.52,4156,0.0,1.0,45
47,1,28,1,2,1,15,29,5,3,5,1,1,2.0,2.0,3.25,84.77,3935,1.0,1.0,45
47,1,29,1,2,2,5,33,2,3,3,2,1,1.0,1.0,1.83,86.6,3509,0.0,2.0,45
47,1,30,1,1,1,17,48,3,5,5,2,1,2.0,2.0,4.27,90.87,1890,1.0,1.0,45
47,1,31,1,1,2,16,4,4,5,5,2,1,2.0,2.0,3.81,94.68,1389,1.0,1.0,45
47,1,32,1,1,3,44,1,2,3,4,0,0,0.0,0.0,0.0,94.68,1583,,,45
47,1,33,1,1,4,22,52,4,3,3,2,1,2.0,2.0,4.33,99.01,1735,1.0,,45
47,1,34,1,2,1,25,30,2,4,2,1,1,2.0,2.0,4.38,103.39,3784,1.0,2.0,45
47,1,35,1,2,2,22,12,5,2,5,1,1,2.0,2.0,4.34,107.73,3355,1.0,1.0,45
47,1,36,1,2,3,51,21,5,3,5,1,1,2.0,2.0,4.61,112.34,2479,1.0,1.0,45
47,1,37,1,1,1,25,32,4,2,2,2,1,2.0,2.0,4.32,116.66,2104,1.0,2.0,45
47,1,38,1,1,2,53,39,4,3,4,1,1,1.0,1.0,2.14,118.8,3061,0.0,2.0,45
47,1,39,1,1,3,3,17,2,5,2,1,1,1.0,1.0,1.86,120.66,1074,0.0,1.0,45
47,1,40,1,1,4,12,30,2,3,3,2,1,2.0,2.0,3.99,124.65,3543,1.0,2.0,45
47,1,41,1,1,5,43,20,5,2,2,2,1,2.0,2.0,3.93,128.58,10019,1.0,1.0,45
47,1,42,1,1,6,44,27,5,3,2,0,0,0.0,0.0,0.0,128.58,1527,,,45
47,1,43,1,2,1,52,36,4,3,3,2,1,1.0,1.0,1.81,130.39,4117,0.0,,45
47,1,44,1,1,1,30,49,2,4,2,1,1,1.0,1.0,2.03,132.42,9561,0.0,2.0,45
47,1,45,1,1,2,28,11,4,2,2,2,1,2.0,2.0,3.5,135.92,984,1.0,2.0,45
47,1,46,1,1,3,37,18,3,4,5,0,0,0.0,0.0,0.0,135.92,3682,,,45
47,1,47,1,1,4,50,1,4,2,4,1,1,1.0,1.0,2.17,138.09,3479,0.0,,45
47,1,48,1,1,5,3,24,3,4,3,1,1,1.0,1.0,1.91,140.0,2965,0.0,1.0,45
47,1,49,1,2,1,46,53,5,4,5,1,1,2.0,2.0,4.25,144.25,2608,1.0,1.0,45
47,1,50,1,2,2,34,48,2,4,4,2,1,1.0,1.0,2.03,146.28,2088,0.0,2.0,45
47,1,51,1,2,3,35,29,2,5,2,1,1,2.0,2.0,3.57,149.85,7255,1.0,2.0,45
47,1,52,1,1,1,44,37,3,4,4,2,1,2.0,2.0,2.98,152.83,5765,1.0,2.0,45
47,1,53,1,1,2,4,54,4,3,4,1,1,1.0,1.0,1.99,154.82,5360,0.0,2.0,45
47,1,54,1,1,3,24,44,5,3,5,1,1,1.0,1.0,1.88,156.7,4991,0.0,1.0,45
47,1,55,1,1,4,40,33,3,4,4,2,1,2.0,2.0,4.29,160.99,2709,1.0,2.0,45
47,1,56,1,1,5,12,15,3,5,5,2,1,2.0,2.0,4.24,165.23,1598,1.0,1.0,45
47,1,57,1,1,6,15,43,5,4,5,1,1,1.0,1.0,2.2,167.43,1301,0.0,2.0,45
47,1,58,1,2,1,3,34,2,3,3,2,1,1.0,1.0,2.07,169.5,1428,0.0,2.0,45
47,1,59,1,2,2,34,39,2,3,2,1,1,2.0,2.0,3.7,173.2,859,1.0,2.0,45
47,1,60,1,2,3,50,5,4,5,4,1,1,2.0,2.0,4.18,177.38,4230,1.0,1.0,45
47,1,61,1,2,4,7,51,2,5,2,1,1,2.0,2.0,3.52,180.9,4248,1.0,1.0,45
47,1,62,1,2,5,42,45,4,5,4,1,1,2.0,2.0,3.99,184.89,4766,1.0,1.0,45
47,1,63,1,1,1,13,26,3,2,2,2,1,2.0,2.0,3.98,188.87,2277,1.0,2.0,45
47,1,64,1,1,2,44,17,5,3,5,1,1,1.0,1.0,2.0,190.87,3037,0.0,2.0,45
47,1,65,1,1,3,1,6,5,4,4,2,1,2.0,2.0,3.85,194.72,6031,1.0,2.0,45
47,1,66,1,2,1,22,50,4,5,4,1,1,2.0,2.0,4.52,199.24,7437,1.0,2.0,45
47,1,67,1,2,2,19,50,2,4,2,1,1,2.0,2.0,3.12,202.36,3724,1.0,1.0,45
47,1,68,1,2,3,28,26,4,2,2,2,1,1.0,1.0,2.05,204.41,1696,0.0,2.0,45
47,1,69,1,2,4,15,43,5,2,2,2,1,1.0,1.0,2.11,206.52,4079,0.0,1.0,45
47,1,70,1,2,5,54,2,5,4,3,0,0,0.0,0.0,0.0,206.52,2517,,,45
47,1,71,1,2,6,33,7,5,4,5,1,1,2.0,2.0,4.34,210.86,3380,1.0,,45
47,1,72,1,1,1,8,45,2,3,2,1,1,1.0,1.0,2.07,212.93,2046,0.0,1.0,45
47,1,73,1,1,2,21,23,4,5,4,1,1,1.0,1.0,2.0,214.93,4501,0.0,1.0,45
47,1,74,1,2,1,30,8,3,2,2,2,1,1.0,1.0,2.08,217.01,4238,0.0,2.0,45
47,1,75,1,2,2,53,51,3,5,4,0,0,0.0,0.0,0.0,217.01,9052,,,45
47,1,76,1,2,3,5,2,4,2,4,1,1,2.0,2.0,4.27,221.28,1742,1.0,,45
47,1,77,1,2,4,14,19,2,4,2,1,1,2.0,2.0,3.88,225.16,2487,1.0,1.0,45
47,1,78,1,1,1,50,34,5,2,2,2,1,2.0,2.0,3.82,228.98,1759,1.0,2.0,45
47,1,79,1,1,2,43,1,4,2,2,2,1,2.0,2.0,3.86,232.84,1168,1.0,1.0,45
47,1,80,1,1,3,7,6,3,5,3,1,1,1.0,1.0,1.83,234.67,6319,0.0,2.0,45
47,1,81,1,1,4,34,7,4,3,3,2,1,2.0,2.0,3.89,238.56,5023,1.0,2.0,45
