SubNo,"Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)",Block_trial,Block,VarDist_cond,Run_number,Targ1_position,Targ2_position,Red_targ_digit,Blue_targ_digit,Response,Targ_Choice,Acc,RewardOutcome(0=inaccurate;1=lowReward;2=highReward),VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance),OutcomeValue,Points,RT,Optimal_Choice,Repeat_Switch,Original_SubNo
38,1,3,2,1,3,7,30,4,2,2,2,1,2.0,2.0,4.44,256.22,2.694,1,1.0,37
38,1,4,2,2,1,52,23,2,5,2,1,1,2.0,2.0,3.53,259.75,6.016,1,2.0,37
38,1,5,2,1,1,38,9,3,5,5,2,1,2.0,2.0,4.1,263.85,2.133,1,2.0,37
38,1,6,2,1,2,14,10,2,5,5,2,1,2.0,2.0,4.11,267.96,1.645,1,1.0,37
38,1,7,2,1,3,50,42,3,4,4,2,1,2.0,2.0,3.53,271.49,5.48,1,1.0,37
38,1,8,2,1,4,34,23,4,2,2,2,1,2.0,2.0,3.65,275.14,1.098,1,1.0,37
38,1,9,2,1,5,9,39,2,3,3,2,1,2.0,2.0,4.51,279.65,5.54,1,1.0,37
38,1,10,2,2,1,41,35,3,5,5,2,1,1.0,1.0,1.98,281.63,7.316,0,1.0,37
38,1,11,2,2,2,23,14,3,4,3,1,1,2.0,2.0,4.18,285.81,9.453,1,2.0,37
38,1,12,2,2,3,33,16,2,4,2,1,1,2.0,2.0,4.04,289.85,2.92,1,1.0,37
38,1,13,2,2,4,22,51,2,3,2,1,1,2.0,2.0,3.7,293.55,3.449,1,1.0,37
38,1,14,2,2,5,10,22,5,4,5,1,1,2.0,2.0,3.74,297.29,2.316,1,1.0,37
38,1,15,2,2,6,36,41,4,3,3,2,1,1.0,1.0,2.05,299.34,15.573,0,2.0,37
38,1,16,2,1,1,50,12,5,4,4,2,1,2.0,2.0,3.55,302.89,2.996,1,1.0,37
38,1,17,2,2,1,41,52,5,2,2,2,1,1.0,1.0,2.09,304.98,4.017,0,1.0,37
38,1,18,2,2,2,10,51,4,5,4,1,1,2.0,2.0,4.27,309.25,1.941,1,2.0,37
38,1,19,2,2,3,17,47,3,4,3,1,1,2.0,2.0,3.61,312.86,4.805,1,1.0,37
38,1,20,2,2,4,45,30,2,3,3,2,1,1.0,1.0,1.97,314.83,2.938,0,2.0,37
38,1,21,2,1,1,34,5,3,4,3,1,1,1.0,1.0,1.86,316.69,3.45,0,2.0,37
38,1,23,2,1,3,50,23,2,3,2,1,1,1.0,1.0,2.12,320.55,2.625,0,1.0,37
38,1,24,2,1,4,18,6,2,5,2,1,1,1.0,1.0,1.94,322.49,4.382,0,1.0,37
38,1,25,2,2,1,37,41,4,5,4,1,1,2.0,2.0,4.15,326.64,1.628,1,1.0,37
38,1,26,2,2,2,41,15,4,3,4,1,1,2.0,2.0,4.11,330.75,1.96,1,1.0,37
38,1,27,2,1,1,12,46,4,3,3,2,1,2.0,2.0,4.01,334.76,6.752,1,2.0,37
38,1,28,2,1,2,46,38,2,5,2,1,1,1.0,1.0,1.88,336.64,8.327,0,2.0,37
38,1,29,2,1,3,18,24,3,2,3,1,1,1.0,1.0,1.89,338.53,3.216,0,1.0,37
38,1,30,2,1,4,8,22,2,3,2,1,1,1.0,1.0,1.96,340.49,8.036,0,1.0,37
38,1,31,2,1,5,47,34,2,5,2,1,1,1.0,1.0,1.86,342.35,5.128,0,1.0,37
38,1,32,2,1,6,32,46,5,4,4,2,1,2.0,2.0,3.5,345.85,6.345,1,2.0,37
38,1,33,2,2,1,46,41,3,2,2,2,1,1.0,1.0,2.17,348.02,4.601,0,1.0,37
38,1,35,2,2,3,3,19,4,3,3,2,1,1.0,1.0,2.01,350.03,3.906,0,,37
38,1,36,2,1,1,51,10,4,5,5,2,1,2.0,2.0,3.43,353.46,5.611,1,1.0,37
38,1,37,2,1,2,17,47,5,2,5,1,1,1.0,1.0,2.0,355.46,11.112,0,2.0,37
38,1,38,2,2,1,34,14,5,4,4,2,1,1.0,1.0,1.87,357.33,7.897,0,2.0,37
38,1,39,2,2,2,17,13,2,4,4,2,1,1.0,1.0,1.84,359.17,5.954,0,1.0,37
38,1,40,2,2,3,36,15,3,2,2,2,1,1.0,1.0,1.97,361.14,1.922,0,1.0,37
38,1,41,2,2,4,35,26,5,2,2,2,1,1.0,1.0,2.11,363.25,3.29,0,1.0,37
38,1,42,2,2,5,18,32,3,4,3,1,1,2.0,2.0,4.06,367.31,6.82,1,2.0,37
38,1,43,2,1,1,36,4,4,2,4,1,1,1.0,1.0,2.08,369.39,5.185,0,1.0,37
38,1,44,2,1,2,1,18,4,2,4,1,1,1.0,1.0,1.86,371.25,5.791,0,1.0,37
38,1,45,2,1,3,11,25,3,2,3,1,1,1.0,1.0,1.95,373.2,1.157,0,1.0,37
38,1,46,2,2,1,42,50,2,4,2,1,1,2.0,2.0,3.88,377.08,4.052,1,1.0,37
38,1,47,2,1,1,47,33,5,3,5,1,1,1.0,1.0,1.86,378.94,2.519,0,1.0,37
38,1,48,2,1,2,13,4,4,2,4,1,1,1.0,1.0,1.84,380.78,4.368,0,1.0,37
38,1,49,2,1,3,43,28,5,2,5,1,1,1.0,1.0,2.11,382.89,3.407,0,1.0,37
38,1,50,2,1,4,5,9,3,2,3,1,1,1.0,1.0,2.0,384.89,8.916,0,1.0,37
38,1,52,2,1,6,31,49,4,5,4,1,1,1.0,1.0,1.92,386.81,1.589,0,,37
38,1,53,2,2,1,18,31,3,2,2,2,1,1.0,1.0,2.09,388.9,2.891,0,2.0,37
38,1,54,2,2,2,24,50,5,3,3,2,1,1.0,1.0,2.03,390.93,2.893,0,1.0,37
38,1,55,2,2,3,52,1,5,3,3,2,1,1.0,1.0,1.88,392.81,7.294,0,1.0,37
38,1,56,2,1,1,3,34,5,4,5,1,1,1.0,1.0,2.16,394.97,3.783,0,2.0,37
38,1,58,2,2,1,11,27,3,5,3,1,1,2.0,2.0,4.7,401.7,5.47,1,1.0,37
38,1,59,2,2,2,33,31,4,5,4,1,1,2.0,2.0,4.54,406.24,2.473,1,1.0,37
38,1,60,2,1,1,37,36,3,2,3,1,1,1.0,1.0,1.92,408.16,1.851,0,1.0,37
38,1,61,2,1,2,19,30,3,5,3,1,1,1.0,1.0,1.85,410.01,1.479,0,1.0,37
38,1,62,2,1,3,16,14,5,3,5,1,1,1.0,1.0,1.99,412.0,3.009,0,1.0,37
38,1,63,2,1,4,52,7,5,3,5,1,1,1.0,1.0,1.96,413.96,3.823,0,1.0,37
38,1,64,2,2,1,48,6,2,4,4,2,1,1.0,1.0,1.9,415.86,3.252,0,2.0,37
38,1,65,2,2,2,52,37,5,2,2,2,1,1.0,1.0,2.06,417.92,5.543,0,1.0,37
38,1,66,2,2,3,54,19,4,5,5,2,1,1.0,1.0,2.18,420.1,1.895,0,1.0,37
38,1,67,2,2,4,47,38,4,5,5,2,1,1.0,1.0,1.94,422.04,4.576,0,1.0,37
38,1,68,2,2,5,21,46,5,3,3,2,1,1.0,1.0,1.9,423.94,6.008,0,1.0,37
38,1,69,2,1,1,4,50,4,3,4,1,1,1.0,1.0,1.97,425.91,7.661,0,2.0,37
38,1,70,2,2,1,4,15,2,4,2,1,1,2.0,2.0,4.31,430.22,2.297,1,1.0,37
38,1,71,2,2,2,47,9,2,3,2,1,1,2.0,2.0,3.6,433.82,3.601,1,1.0,37
38,1,72,2,2,3,40,38,2,4,2,1,1,2.0,2.0,3.43,437.25,4.078,1,1.0,37
38,1,73,2,2,4,14,21,3,4,3,1,1,2.0,2.0,3.94,441.19,2.513,1,1.0,37
38,1,74,2,2,5,13,37,4,3,4,1,1,2.0,2.0,3.97,445.16,2.409,1,1.0,37
38,1,75,2,2,6,31,21,5,2,5,1,1,2.0,2.0,4.23,449.39,1.935,1,1.0,37
38,1,76,2,1,1,18,30,4,2,2,2,1,2.0,2.0,3.72,453.11,9.614,1,2.0,37
38,1,77,2,1,2,17,43,5,3,5,1,1,1.0,1.0,1.98,455.09,3.827,0,2.0,37
38,1,78,2,1,3,11,34,3,5,3,1,1,1.0,1.0,1.95,457.04,3.576,0,1.0,37
38,1,79,2,1,4,46,45,2,3,3,2,1,2.0,2.0,3.96,461.0,11.67,1,2.0,37
38,1,80,2,1,5,12,48,2,4,2,1,1,1.0,1.0,2.18,463.18,7.881,0,2.0,37
38,1,81,2,2,1,18,33,5,4,4,2,1,1.0,1.0,1.93,465.11,4.939,0,2.0,37
38,1,82,2,2,2,28,7,3,4,4,2,1,1.0,1.0,1.84,466.95,2.563,0,1.0,37
38,1,83,2,2,3,33,54,2,5,5,2,1,1.0,1.0,2.06,469.01,1.858,0,1.0,37
38,1,84,2,2,4,40,9,3,5,3,1,1,2.0,2.0,3.57,472.58,7.093,1,2.0,37
38,1,1,3,2,1,9,54,4,3,3,2,1,1.0,1.0,2.0,474.58,7.239,0,,37
38,1,2,3,2,2,34,15,3,5,3,1,1,2.0,2.0,3.7,478.28,8.171,1,2.0,37
38,1,3,3,2,3,5,7,3,2,3,1,1,2.0,2.0,4.25,482.53,9.473,1,1.0,37
38,1,4,3,2,4,4,13,4,5,5,2,1,1.0,1.0,2.07,484.6,4.476,0,2.0,37
38,1,5,3,2,5,1,17,4,2,4,1,1,2.0,2.0,3.9,488.5,2.046,1,2.0,37
38,1,6,3,2,6,37,6,2,3,2,1,1,2.0,2.0,3.03,491.53,3.594,1,1.0,37
38,1,7,3,1,1,51,25,3,2,3,1,1,1.0,1.0,2.02,493.55,7.096,0,1.0,37
38,1,8,3,1,2,12,29,4,2,4,1,1,1.0,1.0,2.19,495.74,1.889,0,1.0,37
38,1,9,3,1,3,6,18,5,3,5,1,1,1.0,1.0,2.12,497.86,7.771,0,1.0,37
38,1,10,3,1,4,20,9,5,4,5,1,1,1.0,1.0,1.81,499.67,4.569,0,1.0,37
38,1,11,3,1,5,29,35,3,5,3,1,1,1.0,1.0,1.99,501.66,3.576,0,1.0,37
38,1,12,3,2,1,51,2,5,3,5,1,1,2.0,2.0,3.68,505.34,1.591,1,1.0,37
38,1,13,3,1,1,2,40,2,5,5,2,1,2.0,2.0,3.52,508.86,4.725,1,2.0,37
38,1,14,3,1,2,8,26,3,4,4,2,1,2.0,2.0,3.42,512.28,2.47,1,1.0,37
38,1,15,3,2,1,27,17,3,2,3,1,1,2.0,2.0,4.14,516.42,1.392,1,2.0,37
38,1,17,3,2,3,48,18,5,3,5,1,1,2.0,2.0,3.8,520.22,1.218,1,,37
38,1,18,3,2,4,34,2,4,3,4,1,1,2.0,2.0,4.03,524.25,4.166,1,1.0,37
38,1,19,3,1,1,4,45,4,2,4,1,1,1.0,1.0,1.96,526.21,7.597,0,1.0,37
38,1,20,3,1,2,19,43,3,5,3,1,1,1.0,1.0,1.95,528.16,7.547,0,1.0,37
38,1,21,3,1,3,22,8,5,4,5,1,1,1.0,1.0,2.04,530.2,4.426,0,1.0,37
38,1,22,3,1,4,34,36,2,4,2,1,1,1.0,1.0,2.09,532.29,5.134,0,1.0,37
38,1,23,3,1,5,19,54,3,5,3,1,1,1.0,1.0,2.25,534.54,5.014,0,1.0,37
38,1,24,3,1,6,45,18,2,4,2,1,1,1.0,1.0,1.84,536.38,4.026,0,1.0,37
38,1,25,3,2,1,32,19,4,5,4,1,1,2.0,2.0,3.52,539.9,3.528,1,1.0,37
38,1,26,3,2,2,40,18,5,2,5,1,1,2.0,2.0,4.49,544.39,2.92,1,1.0,37
38,1,27,3,1,1,29,19,3,5,3,1,1,1.0,1.0,1.95,546.34,2.632,0,1.0,37
38,1,28,3,1,2,19,17,5,4,5,1,1,1.0,1.0,1.84,548.18,2.412,0,1.0,37
38,1,29,3,1,3,2,49,4,3,3,2,1,2.0,2.0,4.15,552.33,8.514,1,2.0,37
38,1,30,3,1,4,9,33,3,4,3,1,1,1.0,1.0,2.18,554.51,1.242,0,2.0,37
38,1,31,3,2,1,39,14,4,2,2,2,1,1.0,1.0,2.08,556.59,5.726,0,2.0,37
38,1,32,3,2,2,23,29,4,2,4,1,1,2.0,2.0,4.92,561.51,7.191,1,2.0,37
38,1,33,3,2,3,5,33,2,3,3,2,1,1.0,1.0,2.06,563.57,5.773,0,2.0,37
38,1,34,3,1,1,4,20,2,3,3,2,1,2.0,2.0,4.88,568.45,2.507,1,1.0,37
38,1,35,3,2,1,32,43,2,4,4,2,1,1.0,1.0,1.96,570.41,2.181,0,1.0,37
38,1,36,3,2,2,8,36,4,5,5,2,1,1.0,1.0,1.87,572.28,2.851,0,1.0,37
38,1,37,3,2,3,14,11,2,3,3,2,1,1.0,1.0,1.98,574.26,1.118,0,1.0,37
38,1,38,3,2,4,36,26,5,2,5,1,1,2.0,2.0,4.56,578.82,6.511,1,2.0,37
38,1,39,3,2,5,43,14,5,2,5,1,1,2.0,2.0,3.47,582.29,6.264,1,1.0,37
38,1,40,3,1,1,54,16,5,2,5,1,1,1.0,1.0,2.07,584.36,6.387,0,1.0,37
38,1,41,3,1,2,31,9,4,3,4,1,1,1.0,1.0,1.93,586.29,1.744,0,1.0,37
38,1,42,3,1,3,16,48,5,2,5,1,1,1.0,1.0,2.06,588.35,2.225,0,1.0,37
38,1,43,3,2,1,26,1,5,4,5,1,1,2.0,2.0,3.48,591.83,4.109,1,1.0,37
38,1,44,3,2,2,52,35,3,4,3,1,1,2.0,2.0,4.04,595.87,2.303,1,1.0,37
38,1,45,3,2,3,28,7,5,3,5,1,1,2.0,2.0,3.06,598.93,2.791,1,1.0,37
38,1,46,3,2,4,35,24,3,4,3,1,1,2.0,2.0,3.77,602.7,4.997,1,1.0,37
38,1,47,3,1,1,44,17,5,4,5,1,1,1.0,1.0,2.05,604.75,6.299,0,1.0,37
38,1,48,3,1,2,42,52,3,5,3,1,1,1.0,1.0,1.96,606.71,3.212,0,1.0,37
38,1,49,3,1,3,39,40,2,3,2,1,1,1.0,1.0,2.15,608.86,5.009,0,1.0,37
38,1,50,3,1,4,46,51,2,5,2,1,1,1.0,1.0,1.93,610.79,3.134,0,1.0,37
38,1,51,3,1,5,12,22,3,4,3,1,1,1.0,1.0,1.73,612.52,3.294,0,1.0,37
38,1,52,3,2,1,18,31,4,5,4,1,1,2.0,2.0,3.42,615.94,2.208,1,1.0,37
38,1,53,3,2,2,14,24,3,2,3,1,1,2.0,2.0,4.5,620.44,2.557,1,1.0,37
38,1,54,3,2,3,33,8,4,3,4,1,1,2.0,2.0,3.95,624.39,4.005,1,1.0,37
38,1,55,3,2,4,44,14,2,5,2,1,1,2.0,2.0,4.18,628.57,2.514,1,1.0,37
38,1,56,3,2,5,20,33,4,3,4,1,1,2.0,2.0,4.44,633.01,10.731,1,1.0,37
38,1,57,3,1,1,20,17,2,5,2,1,1,1.0,1.0,1.75,634.76,1.41,0,1.0,37
38,1,58,3,2,1,6,16,4,5,4,1,1,2.0,2.0,3.7,638.46,0.968,1,1.0,37
38,1,59,3,2,2,50,35,5,3,5,1,1,2.0,2.0,3.67,642.13,7.902,1,1.0,37
38,1,60,3,2,3,16,35,2,5,2,1,1,2.0,2.0,3.52,645.65,2.792,1,1.0,37
38,1,61,3,2,4,40,22,5,4,4,2,1,1.0,1.0,1.98,647.63,6.174,0,2.0,37
38,1,62,3,2,5,9,18,2,5,5,2,1,1.0,1.0,2.18,649.81,5.42,0,1.0,37
38,1,63,3,2,6,43,27,5,3,3,2,1,1.0,1.0,2.0,651.81,4.217,0,1.0,37
38,1,64,3,1,1,20,17,3,4,4,2,1,2.0,2.0,4.58,656.39,3.109,1,1.0,37
38,1,65,3,1,2,36,46,2,4,4,2,1,2.0,2.0,3.67,660.06,3.927,1,1.0,37
38,1,66,3,1,3,50,46,3,2,3,1,1,1.0,1.0,2.0,662.06,1.592,0,2.0,37
38,1,67,3,1,4,24,33,2,3,2,1,1,1.0,1.0,1.91,663.97,1.566,0,1.0,37
38,1,68,3,2,1,3,44,3,2,2,2,1,1.0,1.0,2.07,666.04,1.708,0,2.0,37
38,1,69,3,2,2,30,10,4,2,4,1,1,2.0,2.0,3.88,669.92,4.365,1,2.0,37
38,1,70,3,1,1,19,46,5,2,2,2,1,2.0,2.0,4.23,674.15,6.748,1,2.0,37
38,1,71,3,1,2,16,15,3,4,3,1,1,1.0,1.0,2.08,676.23,3.548,0,2.0,37
38,1,72,3,1,3,39,12,2,4,4,2,1,2.0,2.0,3.96,680.19,1.331,1,2.0,37
38,1,73,3,1,4,2,11,3,2,2,2,1,2.0,2.0,4.42,684.61,1.235,1,1.0,37
38,1,74,3,1,5,3,6,2,4,2,1,1,1.0,1.0,2.27,686.88,4.246,0,2.0,37
38,1,75,3,1,6,16,28,5,3,5,1,1,1.0,1.0,2.06,688.94,5.346,0,1.0,37
38,1,76,3,2,1,24,51,5,4,4,2,1,1.0,1.0,2.0,690.94,9.857,0,2.0,37
38,1,77,3,1,1,43,52,2,3,2,1,1,1.0,1.0,2.11,693.05,6.956,0,2.0,37
38,1,78,3,1,2,17,28,4,5,4,1,1,1.0,1.0,2.01,695.06,6.739,0,1.0,37
38,1,79,3,2,1,26,2,3,5,5,2,1,1.0,1.0,1.87,696.93,2.267,0,2.0,37
38,1,80,3,2,2,8,45,4,2,2,2,1,1.0,1.0,2.06,698.99,7.422,0,1.0,37
38,1,81,3,2,3,52,47,2,5,5,2,1,1.0,1.0,2.0,700.99,1.378,0,1.0,37
38,1,82,3,1,1,13,14,2,4,2,1,1,1.0,1.0,1.97,702.96,4.217,0,2.0,37
38,1,83,3,1,2,12,49,5,2,2,2,1,2.0,2.0,4.6,707.56,3.597,1,2.0,37
38,1,84,3,1,3,51,7,4,3,4,1,1,1.0,1.0,2.22,709.78,3.275,0,2.0,37
39,2,2,1,1,2,47,26,4,3,4,1,1,1.0,2.0,1.22,3.02,7.827,0,1.0,38
39,2,4,1,2,2,30,8,3,5,5,2,1,1.0,2.0,2.06,5.08,1.911,0,,38
39,2,5,1,1,1,38,42,4,3,4,1,1,1.0,2.0,2.14,7.22,8.425,0,2.0,38
39,2,6,1,2,1,25,5,5,3,5,1,1,2.0,1.0,3.86,11.08,3.125,1,1.0,38
39,2,8,1,1,2,54,38,2,5,2,1,1,1.0,2.0,2.56,13.64,9.858,0,,38
39,2,9,1,1,3,26,24,5,4,5,1,1,1.0,2.0,2.56,16.2,2.349,0,1.0,38
39,2,10,1,1,4,41,35,5,4,4,2,1,2.0,1.0,4.0,20.2,2.556,1,2.0,38
39,2,11,1,1,5,12,30,2,4,4,2,1,2.0,1.0,4.04,24.24,1.467,1,1.0,38
39,2,12,1,2,1,45,27,3,2,2,2,1,1.0,2.0,2.08,26.32,6.318,0,1.0,38
39,2,13,1,2,2,51,25,2,4,4,2,1,1.0,2.0,1.91,28.23,2.806,0,1.0,38
39,2,16,1,2,5,1,47,4,5,5,2,1,1.0,2.0,3.03,37.07,2.3,0,1.0,38
39,2,17,1,2,6,45,9,2,3,3,2,1,1.0,2.0,1.94,39.01,6.077,0,1.0,38
39,2,18,1,1,1,5,28,3,4,4,2,1,2.0,1.0,4.01,43.02,4.007,1,1.0,38
39,2,19,1,1,2,25,5,4,5,5,2,1,2.0,1.0,4.13,47.15,4.541,1,1.0,38
39,2,20,1,1,3,21,3,5,4,5,1,1,1.0,2.0,2.03,49.18,3.013,0,2.0,38
39,2,21,1,1,4,35,7,5,2,2,2,1,2.0,1.0,3.99,53.17,8.122,1,2.0,38
39,2,22,1,1,5,14,34,5,3,5,1,1,1.0,2.0,1.61,54.78,1.73,0,2.0,38
39,2,23,1,1,6,13,24,3,4,3,1,1,1.0,2.0,2.14,56.92,2.33,0,1.0,38
39,2,25,1,2,2,44,37,2,5,2,1,1,2.0,1.0,3.84,60.76,7.762,1,,38
39,2,27,1,1,1,36,14,3,5,3,1,1,1.0,2.0,2.34,63.1,2.047,0,,38
39,2,28,1,1,2,2,27,5,3,3,2,1,2.0,1.0,4.19,67.29,2.466,1,2.0,38
39,2,29,1,1,3,3,40,4,2,4,1,1,1.0,2.0,1.67,68.96,2.02,0,2.0,38
39,2,32,1,2,3,10,30,2,3,2,1,1,2.0,1.0,3.81,79.32,4.16,1,1.0,38
39,2,33,1,2,4,23,10,3,5,3,1,1,2.0,1.0,3.83,83.15,6.823,1,1.0,38
39,2,34,1,1,1,38,20,2,3,2,1,1,1.0,2.0,2.27,85.42,4.227,0,1.0,38
39,2,35,1,1,2,36,22,5,2,2,2,1,2.0,1.0,3.95,89.37,6.12,1,2.0,38
39,2,36,1,1,3,53,16,4,2,2,2,1,2.0,1.0,4.08,93.45,1.464,1,1.0,38
39,2,37,1,1,4,16,14,3,5,5,2,1,2.0,1.0,4.1,97.55,2.803,1,1.0,38
39,2,38,1,2,1,1,10,2,3,3,2,1,1.0,2.0,2.34,99.89,0.896,0,1.0,38
39,2,39,1,2,2,1,31,4,3,4,1,1,2.0,1.0,4.15,104.04,1.818,1,2.0,38
39,2,41,1,2,4,32,22,2,5,5,2,1,1.0,2.0,2.56,110.68,3.679,0,2.0,38
39,2,43,1,1,1,14,39,5,3,5,1,1,1.0,2.0,1.99,116.53,2.491,0,1.0,38
39,2,44,1,1,2,36,30,3,2,3,1,1,1.0,2.0,1.93,118.46,3.14,0,1.0,38
39,2,45,1,1,3,53,48,5,2,2,2,1,2.0,1.0,3.81,122.27,4.844,1,2.0,38
39,2,46,1,2,1,4,23,3,2,2,2,1,1.0,2.0,2.12,124.39,6.856,0,1.0,38
39,2,47,1,1,1,42,40,4,3,4,1,1,1.0,2.0,1.5,125.89,4.763,0,2.0,38
39,2,48,1,1,2,53,37,5,2,5,1,1,1.0,2.0,2.67,128.56,9.202,0,1.0,38
39,2,49,1,1,3,17,45,4,5,4,1,1,1.0,2.0,1.62,130.18,3.975,0,1.0,38
39,2,50,1,1,4,21,46,3,2,3,1,1,1.0,2.0,2.25,132.43,5.694,0,1.0,38
39,2,51,1,1,5,44,40,3,5,3,1,1,1.0,2.0,2.1,134.53,5.919,0,1.0,38
39,2,52,1,1,6,42,16,4,2,4,1,1,1.0,2.0,1.57,136.1,5.448,0,1.0,38
39,2,53,1,2,1,50,25,2,4,4,2,1,1.0,2.0,0.98,137.08,4.715,0,2.0,38
39,2,54,1,2,2,19,6,3,5,5,2,1,1.0,2.0,1.97,139.05,1.492,0,1.0,38
39,2,55,1,2,3,35,27,4,2,2,2,1,1.0,2.0,1.52,140.57,3.278,0,1.0,38
39,2,56,1,2,4,51,14,3,4,4,2,1,1.0,2.0,2.29,142.86,5.009,0,1.0,38
39,2,57,1,2,5,33,53,5,4,5,1,1,2.0,1.0,4.06,146.92,7.55,1,2.0,38
39,2,58,1,2,6,5,49,2,3,2,1,1,2.0,1.0,4.2,151.12,7.461,1,1.0,38
39,2,60,1,1,2,52,7,2,3,3,2,1,2.0,1.0,3.92,157.32,3.253,1,2.0,38
39,2,61,1,2,1,40,26,3,5,3,1,1,2.0,1.0,4.04,161.36,3.257,1,2.0,38
39,2,62,1,2,2,18,51,4,5,4,1,1,2.0,1.0,3.88,165.24,2.188,1,1.0,38
39,2,63,1,2,3,12,36,2,4,2,1,1,2.0,1.0,4.0,169.24,2.666,1,1.0,38
39,2,64,1,2,4,18,53,3,4,4,2,1,1.0,2.0,1.98,171.22,2.285,0,2.0,38
39,2,65,1,2,5,30,48,5,2,5,1,1,2.0,1.0,4.0,175.22,6.414,1,2.0,38
39,2,66,1,1,1,20,30,2,5,5,2,1,2.0,1.0,3.96,179.18,6.147,1,2.0,38
39,2,67,1,1,2,34,52,3,4,4,2,1,2.0,1.0,4.13,183.31,2.194,1,1.0,38
39,2,68,1,1,3,22,47,5,3,3,2,1,2.0,1.0,3.78,187.09,4.608,1,1.0,38
39,2,69,1,1,4,16,5,5,2,2,2,1,2.0,1.0,4.05,191.14,2.533,1,1.0,38
39,2,70,1,2,1,45,31,4,2,4,1,1,2.0,1.0,4.11,195.25,3.422,1,2.0,38
39,2,71,1,2,2,34,19,2,4,2,1,1,2.0,1.0,4.09,199.34,2.083,1,1.0,38
39,2,72,1,2,3,16,27,4,3,4,1,1,2.0,1.0,4.07,203.41,1.7,1,1.0,38
39,2,73,1,1,1,40,44,4,5,5,2,1,2.0,1.0,4.0,207.41,3.222,1,2.0,38
39,2,74,1,2,1,41,43,2,5,2,1,1,2.0,1.0,4.08,211.49,3.45,1,2.0,38
39,2,75,1,2,2,9,39,5,2,5,1,1,2.0,1.0,4.07,215.56,5.949,1,1.0,38
39,2,76,1,1,1,49,3,3,2,2,2,1,2.0,1.0,3.97,219.53,2.668,1,2.0,38
39,2,77,1,1,2,7,42,2,5,5,2,1,2.0,1.0,3.96,223.49,3.503,1,1.0,38
39,2,78,1,1,3,27,43,5,4,4,2,1,2.0,1.0,3.97,227.46,3.673,1,1.0,38
39,2,79,1,1,4,28,31,2,4,4,2,1,2.0,1.0,3.83,231.29,3.011,1,1.0,38
39,2,80,1,1,5,31,16,4,2,2,2,1,2.0,1.0,3.97,235.26,3.184,1,1.0,38
39,2,81,1,2,1,41,16,2,5,2,1,1,2.0,1.0,4.01,239.27,3.166,1,2.0,38
39,2,82,1,2,2,27,39,3,2,3,1,1,2.0,1.0,4.04,243.31,2.581,1,1.0,38
39,2,83,1,2,3,20,10,2,3,2,1,1,2.0,1.0,4.17,247.48,2.859,1,1.0,38
39,2,84,1,2,4,16,53,3,4,3,1,1,2.0,1.0,3.96,251.44,2.086,1,1.0,38
39,2,1,2,2,1,43,37,2,3,2,1,1,2.0,1.0,4.07,255.51,3.645,1,,38
39,2,2,2,2,2,53,12,4,5,4,1,1,2.0,1.0,4.09,259.6,1.8,1,1.0,38
39,2,3,2,2,3,31,43,3,5,3,1,1,2.0,1.0,4.11,263.71,4.03,1,1.0,38
39,2,4,2,2,4,26,48,3,4,3,1,1,2.0,1.0,3.88,267.59,1.682,1,1.0,38
39,2,5,2,2,5,47,17,2,4,2,1,1,2.0,1.0,4.02,271.61,3.203,1,1.0,38
39,2,6,2,2,6,22,51,4,2,4,1,1,2.0,1.0,4.03,275.64,3.465,1,1.0,38
39,2,7,2,1,1,10,47,5,2,2,2,1,2.0,1.0,3.88,279.52,2.196,1,2.0,38
39,2,8,2,2,1,6,43,4,2,4,1,1,2.0,1.0,3.91,283.43,4.217,1,2.0,38
39,2,9,2,2,2,34,43,5,2,5,1,1,2.0,1.0,4.13,287.56,2.429,1,1.0,38
39,2,10,2,1,1,38,19,5,2,2,2,1,2.0,1.0,3.98,291.54,2.713,1,2.0,38
39,2,11,2,1,2,27,40,4,2,2,2,1,2.0,1.0,4.05,295.59,2.826,1,1.0,38
39,2,12,2,2,1,52,43,4,2,4,1,1,2.0,1.0,4.01,299.6,1.702,1,2.0,38
39,2,13,2,2,2,26,28,3,5,3,1,1,2.0,1.0,3.93,303.53,3.215,1,1.0,38
39,2,14,2,2,3,12,35,4,3,4,1,1,2.0,1.0,3.93,307.46,4.547,1,1.0,38
39,2,15,2,1,1,34,4,4,5,5,2,1,2.0,1.0,4.05,311.51,3.043,1,2.0,38
39,2,16,2,1,2,26,4,4,5,5,2,1,2.0,1.0,3.89,315.4,2.262,1,1.0,38
39,2,17,2,1,3,8,3,4,3,3,2,1,2.0,1.0,4.09,319.49,1.337,1,1.0,38
39,2,18,2,2,1,34,29,2,4,2,1,1,2.0,1.0,4.07,323.56,2.465,1,2.0,38
39,2,19,2,2,2,29,34,4,5,4,1,1,2.0,1.0,3.9,327.46,1.454,1,1.0,38
39,2,20,2,2,3,7,42,4,3,4,1,1,2.0,1.0,3.97,331.43,1.815,1,1.0,38
39,2,21,2,2,4,36,47,3,2,3,1,1,2.0,1.0,3.86,335.29,3.596,1,1.0,38
39,2,22,2,2,5,36,17,4,5,4,1,1,2.0,1.0,3.74,339.03,2.993,1,1.0,38
