participant_id,best_nll,best_initial_guess,best_parameters,best_EV,best_RT,AIC,BIC
41,150.5041812600514,"[2.0129182993146792, 0.9073149697862125, 0.5916163570903924, 0.34126860224158284]",[0.24656005 0.9999     7.47481181 0.74225903],[3.75048805e+00 1.87020102e-24],[2.53107581 3.3128248 ],309.0083625201028,322.94755025406545
42,166.33157851004125,"[2.8564620817255153, 0.12899363848603446, 10.111217421366746, 0.632709622163388]",[1.7820484  0.00593189 0.3        0.37912423],[291.46442676 111.83672154],[2.19855255 1.86586928],340.6631570200825,354.6354027934447
43,168.0562457564432,"[2.304971957938292, 0.5853018897365797, 9.090339387928259, 0.4858064523823642]",[4.59032531e-01 2.76547699e-02 5.63010587e+00 1.00000000e-04],[41.10358044 63.65702628],[3.34355182 3.86406136],344.1124915128864,358.1338176566158
44,160.9180918037129,"[3.0151665476108542, 0.3002846927682514, 5.128014452690611, 0.9639548067037719]",[0.15730608 0.9999     0.3        0.9999    ],[2.320162e-04 3.720000e+00],[2.9762535  3.12696079],329.8361836074258,343.84121644960476
45,161.90584739828145,"[0.7185768711593847, 0.5210232374792898, 11.440454868627691, 0.21361073771598002]",[0.20513033 0.9999     0.3        0.60751277],[4.11039604e-08 1.48027400e+00],[1.35007154 7.42944   ],331.8116947965629,345.83302094029233
46,65.55511725763573,"[1.5701046205594005, 0.0845821230607832, 9.19727594859355, 0.44266977346302444]",[2.22151386e+00 4.70841553e-04 3.00000000e-01 9.05922064e-01],[ 65.24403192 436.41786073],[0.31906886 0.55695824],139.11023451527146,153.1800461011303
47,135.00940353174033,"[2.5757007166590253, 0.16702177766575232, 10.906803826310638, 0.8548068501577768]",[1.60654639e-02 1.00000000e-04 3.00000000e-01 6.08877086e-01],[127.58957377 702.03792557],[0.31663822 0.34676975],278.01880706348066,291.97455796810743
48,67.66054711539182,"[4.333463071909055, 0.030674095550343578, 5.697810788820687, 0.012718854438183094]",[4.92591523 0.01837989 3.23843862 0.08306043],[  4.629963   205.75032096],[3.13192155 2.30847043],143.32109423078364,157.35864757729556
49,166.92504216312395,"[3.1274088072329222, 0.012991981636324722, 3.1588077880438004, 0.5372857512854551]",[1.57970327e+00 1.00000000e-04 3.00125190e+00 2.35366832e-01],[581.27249088 195.11925054],[3.01642683 3.00977478],341.8500843262479,355.8876376727598
50,106.46614816424545,"[3.679722009610246, 0.29601146952766483, 2.120529573068571, 0.5181321772660651]",[3.95812505 0.14127596 0.63214831 0.83191603],[28.92451057  0.55626447],[2.71811558 1.84060507],220.9322963284909,234.8213790231768
51,57.43898131577585,"[3.7218122844701633, 0.010193261008259328, 6.063856168691116, 0.2022437588372151]",[4.37649278e+00 2.06704740e-03 3.11107019e+00 7.44544812e-02],[ 23.48552333 727.58524917],[3.11706206 3.03407204],122.8779626315517,136.93167761621163
52,165.4513574247019,"[0.390824235893621, 0.7428835315715439, 16.815716518288536, 0.5815886703770226]",[2.09950811 0.00731917 0.33967057 0.23168976],[128.69288865 196.75192767],[2.356546   2.52338955],338.9027148494038,352.92404099313325
53,167.41238024040223,"[2.385591587469934, 0.11675162735137169, 21.780658667084804, 0.4735370577497131]",[ 0.05915373  0.9999     23.9999      0.61470887],[2.88026002e-08 4.01039400e+00],[5.20696668 3.57747004],342.82476048080446,356.7805113854312
54,167.92446502889726,"[0.9324236705585811, 0.47164410666480516, 13.832072834741854, 0.16151404543406733]",[ 0.09516477  0.95498872 16.38395054  0.748006  ],[4.06037645 0.08814703],[3.04814086 3.55602196],343.8489300577945,357.85396289997345
55,161.36639062215096,"[3.6763515592912897, 0.21756675088472072, 7.210315138940963, 0.0752500320222445]",[ 0.05104959  0.19971362 23.9999      0.9999    ],[12.74966004  3.52539448],[2.60552813 1.88459474],330.7327812443019,344.73781408648085
56,155.8265664562999,"[3.812568120100177, 0.6261132140462353, 13.916587202430373, 0.19448552960029306]",[2.10343346 0.00965511 1.7336406  0.37997432],[ 62.81607791 243.9298403 ],[3.602644   3.47444276],319.6531329125998,333.64180581377263
57,101.01045519231913,"[3.826361752733314, 0.5586730888655778, 20.480017792994442, 0.08984097492034539]",[0.11146814 0.20793818 0.3        0.9999    ],[ 0.13495071 19.05813341],[3.27847478 2.7877429 ],210.02091038463826,223.96009811860088
58,160.826002691987,"[3.3856192960027105, 0.4175875883147247, 12.5708858493653, 0.9295810198416389]",[2.65847331e-02 1.00000000e-04 3.01033189e-01 1.97773720e-01],[542.04169366 195.54374904],[0.35913564 0.34325474],329.652005383974,343.5073326040764
59,164.3360820180446,"[1.0251692398367045, 0.011015045145156452, 12.37639026317611, 0.9236312833129019]",[1.69244404 0.00390964 0.93833298 0.36587282],[311.74435469 156.35605053],[2.68585397 2.73242391],336.6721640360892,350.66083693726205
60,172.3426328164303,"[2.517441141997007, 0.8573975371064804, 16.80686007190296, 0.07921378911495663]",[ 0.09770844  0.9999     11.29965234  0.43151346],[2.120172e+00 4.320000e-08],[3.2129287  5.48976409],352.6852656328606,366.77110930430956
61,67.94983260277137,"[1.8557196633205026, 0.4274016756385307, 6.972762600907205, 0.12722046555176988]",[5.21191069e-02 1.52581477e-03 2.39999000e+01 8.61158691e-01],[ 35.83877143 748.48320433],[23.28151718 17.7073974 ],143.89966520554273,157.90469804772164
62,167.1527084417136,"[1.4648032100622443, 0.07691085766014435, 3.395451794261291, 0.20662826623534566]",[2.15561893e-03 1.00000000e-04 2.39999000e+01 9.99900000e-01],[520.25192121 216.74841484],[23.7391503  23.77139832],342.3054168834272,356.31044972560613
63,167.74777811537726,"[4.365547050324509, 0.43273456341330035, 15.377691026901626, 0.05593336855669799]",[4.99990000e+00 1.39506975e-01 1.52974598e+01 1.00000000e-04],[ 4.9713212  18.31404873],[3.14477799 3.1498207 ],343.4955562307545,357.53310957726643
64,81.51433288526096,"[4.004454414592987, 0.010179295443392307, 13.649262986171253, 0.5435083517208837]",[ 4.06931866  0.01698389 13.49378062  0.10398201],[222.4848729    4.88158658],[3.84792466 8.9150927 ],171.0286657705219,185.01733867169472
65,159.69748800805337,"[0.6246503347703442, 0.5988618949112918, 20.4753791379316, 0.049523641854845944]",[2.73810326 0.00415796 2.40388765 0.25980268],[183.4011509  241.49484925],[2.79425524 2.88262494],327.39497601610674,341.3175317094747
66,154.46949350007137,"[1.8898077284835664, 0.15079492594337252, 17.795001769019247, 0.2382506250934028]",[ 0.19429007  0.9999     23.9999      0.97344186],[2.05017503e+00 3.97040000e-16],[2.85725348 1.83322311],316.93898700014273,330.94401984232167
67,143.52140225341594,"[3.2609075433058825, 0.058406801684387506, 9.477832595102722, 0.7234945632428839]",[ 0.4255077   0.77037362 23.9999      0.47987435],[0.98641896 1.94969318],[2.6737035  1.71540473],295.0428045068319,308.99855541145865
68,115.52645470240664,"[4.838834878462942, 0.8317324747947251, 8.09887930127877, 0.4862581875934881]",[4.99675095 0.14329881 1.28407455 0.77821901],[27.62707888  0.42782308],[4.854632   3.52198693],239.05290940481328,253.05794224699218
69,112.22127327186851,"[1.0459955076163863, 0.13905719347511636, 17.936644905924304, 0.28551880429409143]",[ 0.04285032  0.08190248 23.99930965  0.9999    ],[ 2.39959201 44.41390614],[4.28439041 3.91057589],232.44254654373702,246.48009989024894
